CD1_p_kPa,CD1_e,CD2_p_kPa,CD2_e,CD3_p_kPa,CD3_e,CD4_p_kPa,CD4_e,CD5_p_kPa,CD5_e,CD6_p_kPa,CD6_e
1.830978E+02,6.864954E-01,2.044468E+02,5.956656E-01,1.925943E+02,6.270786E-01,1.105085E+02,5.933812E-01,3.946767E+02,5.785791E-01,9.574101E+02,5.636673E-01
1.830853E+02,6.864896E-01,2.044295E+02,5.956812E-01,1.924885E+02,6.270934E-01,1.105741E+02,5.934334E-01,3.945621E+02,5.786033E-01,9.573756E+02,5.636708E-01
1.830098E+02,6.865171E-01,2.044234E+02,5.957100E-01,1.925648E+02,6.270951E-01,1.105849E+02,5.934614E-01,3.945936E+02,5.786397E-01,9.575485E+02,5.636972E-01
1.830090E+02,6.865108E-01,2.041436E+02,5.957289E-01,1.925142E+02,6.271182E-01,1.104975E+02,5.934789E-01,3.943778E+02,5.786674E-01,9.577569E+02,5.636929E-01
1.829642E+02,6.865126E-01,2.042244E+02,5.957597E-01,1.925362E+02,6.271354E-01,1.105518E+02,5.934924E-01,3.944198E+02,5.786792E-01,9.574833E+02,5.637067E-01
1.829794E+02,6.865377E-01,2.042858E+02,5.957648E-01,1.925111E+02,6.271677E-01,1.105891E+02,5.935578E-01,3.944534E+02,5.787126E-01,9.568264E+02,5.637152E-01
1.828924E+02,6.865186E-01,2.043571E+02,5.958066E-01,1.925017E+02,6.271902E-01,1.105568E+02,5.935715E-01,3.943735E+02,5.787532E-01,9.567645E+02,5.637436E-01
1.830196E+02,6.865168E-01,2.042674E+02,5.958349E-01,1.923931E+02,6.272031E-01,1.104999E+02,5.936039E-01,3.944666E+02,5.787920E-01,9.572960E+02,5.637455E-01
1.829393E+02,6.865174E-01,2.043212E+02,5.958428E-01,1.924351E+02,6.272206E-01,1.104582E+02,5.936313E-01,3.944429E+02,5.788265E-01,9.571750E+02,5.637777E-01
1.829193E+02,6.865634E-01,2.043094E+02,5.958689E-01,1.924711E+02,6.272361E-01,1.105593E+02,5.936786E-01,3.944172E+02,5.788379E-01,9.569721E+02,5.637898E-01
1.829592E+02,6.865474E-01,2.043124E+02,5.958901E-01,1.923886E+02,6.272445E-01,1.104656E+02,5.937055E-01,3.943873E+02,5.788809E-01,9.567494E+02,5.638020E-01
1.830264E+02,6.865654E-01,2.041787E+02,5.959115E-01,1.923778E+02,6.272682E-01,1.105287E+02,5.937302E-01,3.941776E+02,5.789219E-01,9.568685E+02,5.638109E-01
1.829466E+02,6.865720E-01,2.042678E+02,5.959314E-01,1.924195E+02,6.272623E-01,1.105827E+02,5.937685E-01,3.944471E+02,5.789372E-01,9.570806E+02,5.638440E-01
1.829551E+02,6.865719E-01,2.042987E+02,5.959835E-01,1.924164E+02,6.273037E-01,1.105448E+02,5.937964E-01,3.943211E+02,5.789712E-01,9.574524E+02,5.638278E-01
1.829125E+02,6.865834E-01,2.043056E+02,5.960036E-01,1.924956E+02,6.273283E-01,1.104325E+02,5.937959E-01,3.942830E+02,5.790084E-01,9.567791E+02,5.638585E-01
1.829780E+02,6.865855E-01,2.041396E+02,5.960161E-01,1.923448E+02,6.273211E-01,1.104514E+02,5.938371E-01,3.942817E+02,5.790255E-01,9.568747E+02,5.638854E-01
1.829431E+02,6.865631E-01,2.041290E+02,5.960625E-01,1.924378E+02,6.273399E-01,1.104759E+02,5.938864E-01,3.941948E+02,5.790924E-01,9.571541E+02,5.638637E-01
1.829800E+02,6.866091E-01,2.041878E+02,5.960704E-01,1.924102E+02,6.273624E-01,1.105089E+02,5.939186E-01,3.942444E+02,5.791143E-01,9.572981E+02,5.638512E-01
1.829468E+02,6.865867E-01,2.041586E+02,5.960884E-01,1.924346E+02,6.273893E-01,1.105324E+02,5.939490E-01,3.941615E+02,5.791436E-01,9.570213E+02,5.639166E-01
1.829356E+02,6.865945E-01,2.039990E+02,5.961121E-01,1.924233E+02,6.274040E-01,1.104362E+02,5.939554E-01,3.940376E+02,5.791933E-01,9.569513E+02,5.639070E-01
1.829034E+02,6.866126E-01,2.039646E+02,5.961554E-01,1.924291E+02,6.274229E-01,1.104619E+02,5.939788E-01,3.940141E+02,5.792122E-01,9.566858E+02,5.639416E-01
1.828968E+02,6.866082E-01,2.040435E+02,5.961790E-01,1.923002E+02,6.274531E-01,1.104168E+02,5.940216E-01,3.939353E+02,5.792545E-01,9.570251E+02,5.639627E-01
1.829286E+02,6.866124E-01,2.041313E+02,5.962061E-01,1.921889E+02,6.274613E-01,1.105260E+02,5.940445E-01,3.939615E+02,5.792836E-01,9.570094E+02,5.639824E-01
1.828159E+02,6.866226E-01,2.040748E+02,5.962215E-01,1.921607E+02,6.274764E-01,1.105312E+02,5.940866E-01,3.939939E+02,5.793149E-01,9.567732E+02,5.640180E-01
1.828763E+02,6.866165E-01,2.041621E+02,5.962496E-01,1.921633E+02,6.274699E-01,1.105078E+02,5.941023E-01,3.941195E+02,5.793431E-01,9.564975E+02,5.640227E-01
1.828719E+02,6.866181E-01,2.040842E+02,5.962856E-01,1.921087E+02,6.274994E-01,1.105010E+02,5.941333E-01,3.939611E+02,5.793783E-01,9.564536E+02,5.640592E-01
1.829616E+02,6.866383E-01,2.040051E+02,5.962918E-01,1.921573E+02,6.274955E-01,1.104730E+02,5.941695E-01,3.939037E+02,5.794129E-01,9.565574E+02,5.640791E-01
1.829018E+02,6.866328E-01,2.040635E+02,5.963297E-01,1.921422E+02,6.275107E-01,1.103263E+02,5.941822E-01,3.936911E+02,5.794207E-01,9.563825E+02,5.640730E-01
1.829338E+02,6.866473E-01,2.040014E+02,5.963618E-01,1.921983E+02,6.275253E-01,1.104376E+02,5.942291E-01,3.938219E+02,5.794725E-01,9.564793E+02,5.641023E-01
1.829437E+02,6.866725E-01,2.040559E+02,5.963800E-01,1.921794E+02,6.275593E-01,1.103354E+02,5.942478E-01,3.937638E+02,5.795016E-01,9.560463E+02,5.641185E-01
1.830060E+02,6.866549E-01,2.039662E+02,5.964062E-01,1.922287E+02,6.275689E-01,1.103288E+02,5.942879E-01,3.936420E+02,5.795227E-01,9.563041E+02,5.641448E-01
1.829358E+02,6.866816E-01,2.039353E+02,5.964516E-01,1.921087E+02,6.276003E-01,1.102559E+02,5.942975E-01,3.935026E+02,5.795430E-01,9.564992E+02,5.641669E-01
1.830029E+02,6.866698E-01,2.038942E+02,5.964698E-01,1.921932E+02,6.275995E-01,1.103726E+02,5.943316E-01,3.935081E+02,5.795719E-01,9.568604E+02,5.641828E-01
1.829035E+02,6.866734E-01,2.038478E+02,5.964749E-01,1.921156E+02,6.276357E-01,1.103919E+02,5.943633E-01,3.934388E+02,5.795948E-01,9.563193E+02,5.641960E-01
1.829219E+02,6.866924E-01,2.037510E+02,5.965022E-01,1.922191E+02,6.276347E-01,1.104081E+02,5.944035E-01,3.933798E+02,5.796458E-01,9.561315E+02,5.641940E-01
1.827888E+02,6.867046E-01,2.037671E+02,5.965170E-01,1.921588E+02,6.276714E-01,1.103819E+02,5.944208E-01,3.933983E+02,5.796716E-01,9.563082E+02,5.641928E-01
1.828430E+02,6.866962E-01,2.037926E+02,5.965414E-01,1.921156E+02,6.276723E-01,1.103269E+02,5.944611E-01,3.932139E+02,5.796711E-01,9.565472E+02,5.642490E-01
1.828783E+02,6.866948E-01,2.038446E+02,5.965746E-01,1.920857E+02,6.277224E-01,1.103155E+02,5.944937E-01,3.933212E+02,5.797153E-01,9.565262E+02,5.642471E-01
1.828658E+02,6.867361E-01,2.037939E+02,5.965904E-01,1.920565E+02,6.277196E-01,1.103788E+02,5.945147E-01,3.932245E+02,5.797300E-01,9.558434E+02,5.642866E-01
1.828209E+02,6.867406E-01,2.038898E+02,5.966031E-01,1.920294E+02,6.277524E-01,1.103533E+02,5.945485E-01,3.932917E+02,5.797648E-01,9.556202E+02,5.643145E-01
1.828429E+02,6.867355E-01,2.037970E+02,5.966374E-01,1.920233E+02,6.277383E-01,1.103577E+02,5.945825E-01,3.933181E+02,5.798149E-01,9.557436E+02,5.643424E-01
1.828411E+02,6.867331E-01,2.037696E+02,5.966862E-01,1.920003E+02,6.277569E-01,1.103756E+02,5.946102E-01,3.932030E+02,5.798510E-01,9.559636E+02,5.643150E-01
1.828525E+02,6.867516E-01,2.037085E+02,5.966921E-01,1.919911E+02,6.277910E-01,1.103725E+02,5.946537E-01,3.932075E+02,5.799024E-01,9.560343E+02,5.643608E-01
1.828908E+02,6.867441E-01,2.037208E+02,5.967021E-01,1.920077E+02,6.278094E-01,1.104230E+02,5.946771E-01,3.932772E+02,5.799170E-01,9.557523E+02,5.643900E-01
1.828710E+02,6.867534E-01,2.036928E+02,5.967272E-01,1.920772E+02,6.278334E-01,1.102669E+02,5.946984E-01,3.931514E+02,5.799498E-01,9.556241E+02,5.643790E-01
1.829279E+02,6.867735E-01,2.037913E+02,5.967536E-01,1.921006E+02,6.278404E-01,1.103076E+02,5.947445E-01,3.931354E+02,5.799832E-01,9.556354E+02,5.643953E-01
1.828129E+02,6.867859E-01,2.036480E+02,5.967909E-01,1.920713E+02,6.278609E-01,1.102718E+02,5.947735E-01,3.931444E+02,5.800328E-01,9.556438E+02,5.644254E-01
1.827916E+02,6.867603E-01,2.036934E+02,5.967984E-01,1.920018E+02,6.278701E-01,1.103349E+02,5.948067E-01,3.930975E+02,5.800642E-01,9.554006E+02,5.644568E-01
1.827413E+02,6.867628E-01,2.035869E+02,5.968394E-01,1.920342E+02,6.278868E-01,1.102895E+02,5.948173E-01,3.930926E+02,5.800987E-01,9.549046E+02,5.644661E-01
1.828182E+02,6.867892E-01,2.036919E+02,5.968434E-01,1.918938E+02,6.279010E-01,1.103586E+02,5.948494E-01,3.931717E+02,5.801329E-01,9.550380E+02,5.644679E-01
1.827459E+02,6.867678E-01,2.036150E+02,5.968611E-01,1.919555E+02,6.279010E-01,1.103040E+02,5.948829E-01,3.929333E+02,5.801689E-01,9.552142E+02,5.645254E-01
1.827751E+02,6.868018E-01,2.037082E+02,5.969083E-01,1.919473E+02,6.279309E-01,1.102757E+02,5.949032E-01,3.930248E+02,5.802036E-01,9.554939E+02,5.645240E-01
1.827340E+02,6.867817E-01,2.037692E+02,5.969233E-01,1.920137E+02,6.279636E-01,1.102635E+02,5.949186E-01,3.930559E+02,5.802311E-01,9.552792E+02,5.645391E-01
1.827406E+02,6.867884E-01,2.037951E+02,5.969463E-01,1.919974E+02,6.279803E-01,1.101903E+02,5.949360E-01,3.929602E+02,5.802601E-01,9.552146E+02,5.645590E-01
1.826568E+02,6.867950E-01,2.037291E+02,5.969831E-01,1.918574E+02,6.280110E-01,1.102471E+02,5.949860E-01,3.928882E+02,5.802913E-01,9.551221E+02,5.645782E-01
1.827868E+02,6.867965E-01,2.036256E+02,5.970224E-01,1.918017E+02,6.280172E-01,1.101760E+02,5.949826E-01,3.929926E+02,5.803210E-01,9.550143E+02,5.646029E-01
1.827050E+02,6.868476E-01,2.036572E+02,5.970434E-01,1.918220E+02,6.280029E-01,1.102350E+02,5.950124E-01,3.927912E+02,5.803654E-01,9.550131E+02,5.646037E-01
1.826955E+02,6.868066E-01,2.035905E+02,5.970593E-01,1.917370E+02,6.280540E-01,1.101603E+02,5.950485E-01,3.928253E+02,5.803635E-01,9.550712E+02,5.646045E-01
1.827261E+02,6.868285E-01,2.036454E+02,5.970799E-01,1.917674E+02,6.280586E-01,1.101893E+02,5.950878E-01,3.927884E+02,5.804111E-01,9.546356E+02,5.646429E-01
1.826940E+02,6.868364E-01,2.035085E+02,5.970985E-01,1.917479E+02,6.280765E-01,1.101033E+02,5.950963E-01,3.928085E+02,5.804360E-01,9.547516E+02,5.646621E-01
1.826407E+02,6.868615E-01,2.035305E+02,5.971455E-01,1.917589E+02,6.281023E-01,1.101875E+02,5.951296E-01,3.927759E+02,5.804720E-01,9.554499E+02,5.646669E-01
1.825747E+02,6.868718E-01,2.035760E+02,5.971629E-01,1.917720E+02,6.281150E-01,1.101759E+02,5.951699E-01,3.927358E+02,5.805023E-01,9.552797E+02,5.646799E-01
1.826364E+02,6.868551E-01,2.035825E+02,5.971939E-01,1.918122E+02,6.281145E-01,1.101995E+02,5.952060E-01,3.927072E+02,5.805310E-01,9.547257E+02,5.647158E-01
1.825893E+02,6.868810E-01,2.035763E+02,5.972217E-01,1.917721E+02,6.281370E-01,1.101607E+02,5.952555E-01,3.926237E+02,5.805477E-01,9.546414E+02,5.647155E-01
1.826728E+02,6.868485E-01,2.035657E+02,5.972422E-01,1.917907E+02,6.281642E-01,1.101549E+02,5.952858E-01,3.925751E+02,5.806049E-01,9.548278E+02,5.647555E-01
1.826847E+02,6.868665E-01,2.035892E+02,5.972769E-01,1.917748E+02,6.281829E-01,1.101915E+02,5.953054E-01,3.925246E+02,5.806193E-01,9.548317E+02,5.647673E-01
1.826487E+02,6.868782E-01,2.035472E+02,5.973014E-01,1.917969E+02,6.282007E-01,1.101716E+02,5.953291E-01,3.925734E+02,5.806554E-01,9.550232E+02,5.648107E-01
1.826524E+02,6.869184E-01,2.035823E+02,5.973313E-01,1.917280E+02,6.282169E-01,1.101328E+02,5.953556E-01,3.924189E+02,5.806721E-01,9.544799E+02,5.648118E-01
1.826964E+02,6.869110E-01,2.036134E+02,5.973534E-01,1.917867E+02,6.282413E-01,1.101265E+02,5.954031E-01,3.924101E+02,5.807128E-01,9.544958E+02,5.648114E-01
1.826699E+02,6.868997E-01,2.036791E+02,5.973770E-01,1.917371E+02,6.282512E-01,1.101221E+02,5.954305E-01,3.924936E+02,5.807376E-01,9.544174E+02,5.648687E-01
1.826250E+02,6.869177E-01,2.036820E+02,5.974035E-01,1.916989E+02,6.282837E-01,1.101153E+02,5.954683E-01,3.924158E+02,5.807712E-01,9.545818E+02,5.648968E-01
1.825585E+02,6.868961E-01,2.034386E+02,5.974090E-01,1.916828E+02,6.282862E-01,1.100727E+02,5.954939E-01,3.924606E+02,5.808081E-01,9.548040E+02,5.649346E-01
1.826025E+02,6.869179E-01,2.033947E+02,5.974740E-01,1.916945E+02,6.283148E-01,1.100787E+02,5.955340E-01,3.925634E+02,5.808385E-01,9.542412E+02,5.649460E-01
1.825364E+02,6.869175E-01,2.033750E+02,5.974658E-01,1.916154E+02,6.283398E-01,1.101488E+02,5.955504E-01,3.927150E+02,5.808856E-01,9.540247E+02,5.649671E-01
1.825887E+02,6.869247E-01,2.033367E+02,5.974903E-01,1.917996E+02,6.283315E-01,1.101331E+02,5.955624E-01,3.926924E+02,5.809088E-01,9.541908E+02,5.649855E-01
1.824923E+02,6.869464E-01,2.033369E+02,5.975174E-01,1.916769E+02,6.283495E-01,1.100834E+02,5.956215E-01,3.926195E+02,5.809494E-01,9.544381E+02,5.650281E-01
1.825204E+02,6.869452E-01,2.033522E+02,5.975295E-01,1.917793E+02,6.283735E-01,1.101081E+02,5.956517E-01,3.925228E+02,5.809701E-01,9.540038E+02,5.650448E-01
1.824202E+02,6.869382E-01,2.032582E+02,5.975538E-01,1.917459E+02,6.283829E-01,1.101300E+02,5.956715E-01,3.924506E+02,5.810080E-01,9.537077E+02,5.650398E-01
1.825261E+02,6.869616E-01,2.033485E+02,5.975894E-01,1.917465E+02,6.283919E-01,1.101099E+02,5.957187E-01,3.925406E+02,5.810324E-01,9.536022E+02,5.650959E-01
1.824388E+02,6.869403E-01,2.032304E+02,5.976032E-01,1.917341E+02,6.284235E-01,1.101500E+02,5.957428E-01,3.924188E+02,5.810750E-01,9.538033E+02,5.650951E-01
1.824255E+02,6.869601E-01,2.033712E+02,5.976332E-01,1.916963E+02,6.284335E-01,1.100950E+02,5.957704E-01,3.923051E+02,5.810935E-01,9.535987E+02,5.651518E-01
1.825470E+02,6.869479E-01,2.032973E+02,5.976458E-01,1.916323E+02,6.284551E-01,1.100998E+02,5.958047E-01,3.922552E+02,5.811344E-01,9.535344E+02,5.651804E-01
1.824945E+02,6.869875E-01,2.034485E+02,5.976728E-01,1.916965E+02,6.284610E-01,1.100569E+02,5.958431E-01,3.922460E+02,5.811416E-01,9.529796E+02,5.652047E-01
1.824468E+02,6.870012E-01,2.033650E+02,5.977046E-01,1.916539E+02,6.284874E-01,1.100758E+02,5.958412E-01,3.922987E+02,5.811906E-01,9.532706E+02,5.651846E-01
1.823996E+02,6.870023E-01,2.033441E+02,5.977283E-01,1.916309E+02,6.285188E-01,1.099880E+02,5.958873E-01,3.923579E+02,5.812220E-01,9.536069E+02,5.652307E-01
1.825122E+02,6.870120E-01,2.033118E+02,5.977342E-01,1.916668E+02,6.285440E-01,1.100076E+02,5.958889E-01,3.922157E+02,5.812425E-01,9.533768E+02,5.652603E-01
1.824542E+02,6.869784E-01,2.033295E+02,5.977844E-01,1.916286E+02,6.285645E-01,1.100239E+02,5.959468E-01,3.922433E+02,5.812736E-01,9.531156E+02,5.652675E-01
1.825007E+02,6.870013E-01,2.033763E+02,5.977859E-01,1.915459E+02,6.285476E-01,1.100584E+02,5.959830E-01,3.923452E+02,5.813060E-01,9.531517E+02,5.652936E-01
1.822932E+02,6.869834E-01,2.032403E+02,5.978089E-01,1.916466E+02,6.285784E-01,1.100900E+02,5.960050E-01,3.921743E+02,5.813453E-01,9.532655E+02,5.653249E-01
1.823184E+02,6.870179E-01,2.030864E+02,5.978401E-01,1.915021E+02,6.286052E-01,1.099915E+02,5.960250E-01,3.919299E+02,5.813587E-01,9.534470E+02,5.653614E-01
1.824204E+02,6.870294E-01,2.032333E+02,5.978634E-01,1.915276E+02,6.285930E-01,1.099499E+02,5.960348E-01,3.918765E+02,5.814067E-01,9.535721E+02,5.653574E-01
1.823531E+02,6.870365E-01,2.032565E+02,5.979014E-01,1.913918E+02,6.286217E-01,1.099947E+02,5.960802E-01,3.916068E+02,5.814476E-01,9.530013E+02,5.653883E-01
1.824218E+02,6.870435E-01,2.032544E+02,5.979107E-01,1.914701E+02,6.286528E-01,1.100452E+02,5.961018E-01,3.916170E+02,5.814743E-01,9.529545E+02,5.653996E-01
1.823278E+02,6.870304E-01,2.031209E+02,5.979504E-01,1.914951E+02,6.286658E-01,1.099331E+02,5.961572E-01,3.916832E+02,5.814854E-01,9.530896E+02,5.654178E-01
1.822658E+02,6.870471E-01,2.030758E+02,5.979900E-01,1.914912E+02,6.286775E-01,1.099898E+02,5.961555E-01,3.917312E+02,5.815216E-01,9.533544E+02,5.654200E-01
1.822721E+02,6.870560E-01,2.031170E+02,5.980099E-01,1.914631E+02,6.286945E-01,1.099659E+02,5.962005E-01,3.915412E+02,5.815702E-01,9.533555E+02,5.654415E-01
1.822977E+02,6.870474E-01,2.032737E+02,5.980417E-01,1.914842E+02,6.287170E-01,1.100647E+02,5.962336E-01,3.916884E+02,5.815985E-01,9.526715E+02,5.655070E-01
1.822423E+02,6.870496E-01,2.032480E+02,5.980496E-01,1.914551E+02,6.287189E-01,1.099973E+02,5.962681E-01,3.916515E+02,5.816477E-01,9.525904E+02,5.655105E-01
1.823287E+02,6.870463E-01,2.031674E+02,5.980789E-01,1.914117E+02,6.287414E-01,1.100666E+02,5.962938E-01,3.918273E+02,5.816609E-01,9.527966E+02,5.655434E-01
1.823071E+02,6.870499E-01,2.031694E+02,5.981221E-01,1.914033E+02,6.287569E-01,1.099624E+02,5.963333E-01,3.916813E+02,5.816898E-01,9.530046E+02,5.655204E-01
1.823586E+02,6.870709E-01,2.030873E+02,5.981300E-01,1.913469E+02,6.287838E-01,1.099337E+02,5.963585E-01,3.916635E+02,5.817076E-01,9.526516E+02,5.655328E-01
1.823318E+02,6.870762E-01,2.030348E+02,5.981641E-01,1.913272E+02,6.287899E-01,1.099282E+02,5.963784E-01,3.916246E+02,5.817554E-01,9.523317E+02,5.656087E-01
1.824369E+02,6.870935E-01,2.029549E+02,5.981755E-01,1.913333E+02,6.287883E-01,1.098405E+02,5.964312E-01,3.917045E+02,5.817744E-01,9.524210E+02,5.655759E-01
1.823930E+02,6.870935E-01,2.030453E+02,5.982076E-01,1.913512E+02,6.288095E-01,1.098437E+02,5.964509E-01,3.915568E+02,5.818135E-01,9.527913E+02,5.656150E-01
1.824435E+02,6.871143E-01,2.030012E+02,5.982265E-01,1.913977E+02,6.288416E-01,1.098485E+02,5.964778E-01,3.915150E+02,5.818653E-01,9.526946E+02,5.656191E-01
1.824092E+02,6.870879E-01,2.028720E+02,5.982578E-01,1.912537E+02,6.288403E-01,1.097967E+02,5.964993E-01,3.913240E+02,5.818871E-01,9.525127E+02,5.656683E-01
1.824276E+02,6.871116E-01,2.029775E+02,5.982778E-01,1.913079E+02,6.288747E-01,1.097630E+02,5.965555E-01,3.913709E+02,5.818983E-01,9.521051E+02,5.656782E-01
1.822993E+02,6.871199E-01,2.029284E+02,5.983190E-01,1.911547E+02,6.288698E-01,1.097825E+02,5.965729E-01,3.912895E+02,5.819432E-01,9.525265E+02,5.657183E-01
1.823644E+02,6.871062E-01,2.030154E+02,5.983408E-01,1.912700E+02,6.289025E-01,1.098731E+02,5.965964E-01,3.912453E+02,5.819692E-01,9.525598E+02,5.657282E-01
1.824216E+02,6.871341E-01,2.028436E+02,5.983494E-01,1.913109E+02,6.288919E-01,1.098122E+02,5.965979E-01,3.912111E+02,5.820009E-01,9.526430E+02,5.657664E-01
1.823684E+02,6.871276E-01,2.029241E+02,5.983833E-01,1.912869E+02,6.289039E-01,1.097589E+02,5.966653E-01,3.912850E+02,5.820300E-01,9.522249E+02,5.657695E-01
1.823825E+02,6.871106E-01,2.028972E+02,5.983967E-01,1.912120E+02,6.289350E-01,1.097989E+02,5.967012E-01,3.911124E+02,5.820794E-01,9.521279E+02,5.657329E-01
1.823466E+02,6.871489E-01,2.029432E+02,5.984396E-01,1.912776E+02,6.289504E-01,1.097358E+02,5.967289E-01,3.911053E+02,5.821260E-01,9.521831E+02,5.658744E-01
1.822186E+02,6.871533E-01,2.027401E+02,5.984605E-01,1.912044E+02,6.289462E-01,1.097435E+02,5.967368E-01,3.907825E+02,5.821245E-01,9.522286E+02,5.658221E-01
1.823644E+02,6.871459E-01,2.028672E+02,5.984880E-01,1.913679E+02,6.289770E-01,1.097201E+02,5.967585E-01,3.908371E+02,5.821616E-01,9.521362E+02,5.658945E-01
1.823473E+02,6.871601E-01,2.028207E+02,5.985089E-01,1.913069E+02,6.289828E-01,1.097919E+02,5.967958E-01,3.906130E+02,5.821840E-01,9.520999E+02,5.658673E-01
1.823025E+02,6.871689E-01,2.028597E+02,5.985270E-01,1.912852E+02,6.290227E-01,1.098814E+02,5.968248E-01,3.905566E+02,5.821810E-01,9.521706E+02,5.659398E-01
1.823523E+02,6.871727E-01,2.027474E+02,5.985431E-01,1.912799E+02,6.290439E-01,1.098389E+02,5.968497E-01,3.905330E+02,5.822621E-01,9.520871E+02,5.659369E-01
1.823013E+02,6.871558E-01,2.028970E+02,5.985516E-01,1.913437E+02,6.290552E-01,1.098554E+02,5.968873E-01,3.904432E+02,5.822347E-01,9.521268E+02,5.659651E-01
1.823658E+02,6.871625E-01,2.027230E+02,5.985914E-01,1.912283E+02,6.290580E-01,1.098322E+02,5.969162E-01,3.907114E+02,5.822975E-01,9.519845E+02,5.659897E-01
1.823079E+02,6.871647E-01,2.028010E+02,5.986180E-01,1.912019E+02,6.290914E-01,1.098726E+02,5.969391E-01,3.907499E+02,5.823237E-01,9.516346E+02,5.660146E-01
1.823920E+02,6.872259E-01,2.029359E+02,5.986252E-01,1.911172E+02,6.290886E-01,1.097981E+02,5.969793E-01,3.907725E+02,5.823965E-01,9.515420E+02,5.660125E-01
1.823494E+02,6.872172E-01,2.027977E+02,5.986405E-01,1.911605E+02,6.291230E-01,1.098678E+02,5.970061E-01,3.907757E+02,5.823762E-01,9.517498E+02,5.660548E-01
1.823957E+02,6.871463E-01,2.027894E+02,5.986609E-01,1.910213E+02,6.291119E-01,1.097227E+02,5.970192E-01,3.906439E+02,5.823894E-01,9.517491E+02,5.661019E-01
1.823097E+02,6.871957E-01,2.026471E+02,5.986760E-01,1.911192E+02,6.291081E-01,1.098258E+02,5.970448E-01,3.905900E+02,5.824513E-01,9.512916E+02,5.660807E-01
1.823462E+02,6.872053E-01,2.027052E+02,5.987226E-01,1.911119E+02,6.291400E-01,1.097932E+02,5.970700E-01,3.906663E+02,5.824757E-01,9.511265E+02,5.661163E-01
1.822673E+02,6.872162E-01,2.026980E+02,5.987355E-01,1.910893E+02,6.291769E-01,1.097088E+02,5.971250E-01,3.906224E+02,5.825072E-01,9.512739E+02,5.661382E-01
1.823681E+02,6.872222E-01,2.027678E+02,5.987661E-01,1.911094E+02,6.291736E-01,1.097335E+02,5.971469E-01,3.907992E+02,5.825279E-01,9.515651E+02,5.661464E-01
1.821782E+02,6.872224E-01,2.027486E+02,5.987995E-01,1.910649E+02,6.292038E-01,1.097003E+02,5.971694E-01,3.907243E+02,5.825660E-01,9.514841E+02,5.662005E-01
1.822387E+02,6.872208E-01,2.027964E+02,5.988269E-01,1.910718E+02,6.292247E-01,1.097111E+02,5.972345E-01,3.906015E+02,5.826128E-01,9.512569E+02,5.662187E-01
1.822313E+02,6.872276E-01,2.027813E+02,5.988448E-01,1.911132E+02,6.292433E-01,1.096662E+02,5.972318E-01,3.905558E+02,5.826409E-01,9.509158E+02,5.662204E-01
1.822219E+02,6.872442E-01,2.027589E+02,5.988700E-01,1.910248E+02,6.292786E-01,1.097347E+02,5.972606E-01,3.903564E+02,5.826632E-01,9.510760E+02,5.662491E-01
1.822148E+02,6.872512E-01,2.027501E+02,5.988922E-01,1.910720E+02,6.292711E-01,1.096847E+02,5.973029E-01,3.904129E+02,5.826814E-01,9.511556E+02,5.662519E-01
1.821598E+02,6.872296E-01,2.026093E+02,5.989306E-01,1.910481E+02,6.292897E-01,1.097321E+02,5.973207E-01,3.902700E+02,5.827299E-01,9.512080E+02,5.662882E-01
1.822294E+02,6.872337E-01,2.025960E+02,5.989429E-01,1.909969E+02,6.292700E-01,1.096805E+02,5.973459E-01,3.902793E+02,5.827411E-01,9.509158E+02,5.663087E-01
1.821734E+02,6.872708E-01,2.025622E+02,5.989615E-01,1.909749E+02,6.293241E-01,1.097263E+02,5.973765E-01,3.902226E+02,5.827890E-01,9.505163E+02,5.663298E-01
1.822064E+02,6.872747E-01,2.026745E+02,5.990001E-01,1.909698E+02,6.293416E-01,1.097005E+02,5.974268E-01,3.901761E+02,5.828081E-01,9.509174E+02,5.663471E-01
1.822557E+02,6.872512E-01,2.026386E+02,5.990245E-01,1.909385E+02,6.293429E-01,1.097699E+02,5.974613E-01,3.901796E+02,5.828625E-01,9.513393E+02,5.663780E-01
1.821672E+02,6.872803E-01,2.026271E+02,5.990475E-01,1.909130E+02,6.293612E-01,1.096908E+02,5.974790E-01,3.902329E+02,5.828938E-01,9.510250E+02,5.663852E-01
1.821437E+02,6.872697E-01,2.025438E+02,5.990651E-01,1.907849E+02,6.293801E-01,1.096917E+02,5.975129E-01,3.903419E+02,5.829239E-01,9.505994E+02,5.663972E-01
1.822133E+02,6.872786E-01,2.027236E+02,5.991004E-01,1.908287E+02,6.293685E-01,1.096819E+02,5.975553E-01,3.903356E+02,5.829684E-01,9.504703E+02,5.664344E-01
1.821128E+02,6.872864E-01,2.026649E+02,5.991072E-01,1.907817E+02,6.294017E-01,1.096699E+02,5.975631E-01,3.901860E+02,5.829803E-01,9.505913E+02,5.664554E-01
1.821293E+02,6.872812E-01,2.026757E+02,5.991598E-01,1.906947E+02,6.293973E-01,1.096351E+02,5.976173E-01,3.902822E+02,5.830058E-01,9.507474E+02,5.664788E-01
1.821489E+02,6.872962E-01,2.025200E+02,5.991677E-01,1.907613E+02,6.294178E-01,1.095918E+02,5.976457E-01,3.901783E+02,5.830696E-01,9.505992E+02,5.665345E-01
